id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
77;Datagathering searchterm: flygtning, page: 32;requests;1566421567.1943328;-0.12426328659057617;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=32;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=32;20152;200;True;
78;Datagathering searchterm: flygtning, page: 33;requests;1566421569.099061;-0.12896299362182617;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=33;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=33;19586;200;True;
79;Datagathering searchterm: flygtning, page: 34;requests;1566421571.468446;-0.1256728172302246;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=34;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=34;19924;200;True;
80;Datagathering searchterm: flygtning, page: 35;requests;1566421574.049349;-0.16372370719909668;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=35;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=35;19848;200;True;
81;Datagathering searchterm: flygtning, page: 36;requests;1566421576.691742;-0.12114500999450684;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=36;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=36;20050;200;True;
82;Datagathering searchterm: flygtning, page: 37;requests;1566421579.149048;-0.13580083847045898;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=37;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=37;19758;200;True;
83;Datagathering searchterm: flygtning, page: 38;requests;1566421581.196938;-0.12247085571289062;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=38;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=38;20091;200;True;
84;Datagathering searchterm: flygtning, page: 39;requests;1566421583.752339;-0.11820507049560547;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=39;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=39;19702;200;True;
85;Datagathering searchterm: flygtning, page: 40;requests;1566421586.346913;-0.15290594100952148;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=40;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=40;19899;200;True;
86;Datagathering searchterm: flygtning, page: 41;requests;1566421588.255795;-0.12989306449890137;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=41;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=41;19553;200;True;
87;Datagathering searchterm: flygtning, page: 42;requests;1566421590.592567;-0.15322613716125488;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=42;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=42;19527;200;True;
88;Datagathering searchterm: flygtning, page: 43;requests;1566421592.3657448;-0.12563824653625488;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=43;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=43;19645;200;True;
89;Datagathering searchterm: flygtning, page: 44;requests;1566421594.4580328;-0.12579727172851562;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=44;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=44;19737;200;True;
90;Datagathering searchterm: flygtning, page: 45;requests;1566421596.89555;-0.12156796455383301;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=45;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=45;19528;200;True;
91;Datagathering searchterm: flygtning, page: 46;requests;1566421599.3288162;-0.11788177490234375;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=46;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=46;19474;200;True;
92;Datagathering searchterm: flygtning, page: 47;requests;1566421601.584982;-0.13451504707336426;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=47;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=47;19789;200;True;
93;Datagathering searchterm: flygtning, page: 48;requests;1566421603.5995479;-0.24625515937805176;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=48;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=48;19579;200;True;
94;Datagathering searchterm: flygtning, page: 49;requests;1566421606.215957;-0.15520310401916504;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=49;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=49;19724;200;True;
95;Datagathering searchterm: flygtning, page: 50;requests;1566421608.749324;-0.12940478324890137;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=50;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=50;19808;200;True;
96;Datagathering searchterm: flygtning, page: 51;requests;1566421610.50773;-0.12020587921142578;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=51;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=51;19435;200;True;
97;Datagathering searchterm: flygtning, page: 52;requests;1566421612.665761;-0.1255638599395752;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=52;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=52;19360;200;True;
98;Datagathering searchterm: flygtning, page: 53;requests;1566421614.988857;-0.11906099319458008;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=53;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=53;19737;200;True;
99;Datagathering searchterm: flygtning, page: 54;requests;1566421617.4448519;-0.12301325798034668;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=54;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=54;19612;200;True;
100;Datagathering searchterm: flygtning, page: 55;requests;1566421619.185133;-0.12497591972351074;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=55;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=55;19615;200;True;
101;Datagathering searchterm: flygtning, page: 56;requests;1566421621.291181;-0.15546488761901855;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=56;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=56;19589;200;True;
102;Datagathering searchterm: flygtning, page: 57;requests;1566421623.232852;-0.12690997123718262;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=57;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=57;19802;200;True;
103;Datagathering searchterm: flygtning, page: 58;requests;1566421625.5753741;-0.12039685249328613;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=58;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=58;19592;200;True;
104;Datagathering searchterm: flygtning, page: 59;requests;1566421627.58317;-0.1268301010131836;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=59;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=59;19478;200;True;
105;Datagathering searchterm: flygtning, page: 60;requests;1566421629.721345;-0.132094144821167;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=60;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=60;19564;200;True;
106;Datagathering searchterm: flygtning, page: 61;requests;1566421631.465503;-0.144273042678833;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=61;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=61;19687;200;True;
107;Datagathering searchterm: flygtning, page: 62;requests;1566421634.071616;-0.13625025749206543;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=62;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=62;19479;200;True;
108;Datagathering searchterm: flygtning, page: 63;requests;1566421636.113894;-0.14585304260253906;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=63;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=63;19451;200;True;
109;Datagathering searchterm: flygtning, page: 64;requests;1566421638.3736541;-0.14282488822937012;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=64;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=64;19743;200;True;
110;Datagathering searchterm: flygtning, page: 65;requests;1566421640.2061;-0.16261982917785645;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=65;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=65;19587;200;True;
111;Datagathering searchterm: flygtning, page: 66;requests;1566421642.78353;-0.13216304779052734;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=66;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=66;19517;200;True;
112;Datagathering searchterm: flygtning, page: 67;requests;1566421644.666508;-0.13771700859069824;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=67;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=67;19713;200;True;
113;Datagathering searchterm: flygtning, page: 68;requests;1566421646.9832242;-0.17580890655517578;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=68;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=68;16557;200;True;
114;Datagathering searchterm: flygtning, page: 69;requests;1566421649.048373;-0.13644099235534668;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=69;https://www.dr.dk/search/Result?query=flygtning&filter_facet_universe=Nyheder&filter_published=between(2007-01-01-2013-12-31)&page=69;11183;200;True;
115;data_gathering;requests;1566421649.716765;-0.9631710052490234;http://dr.dk/nyheder/udland/mexicansk-haer-befrier-165-migranter;https://www.dr.dk/nyheder/udland/mexicansk-haer-befrier-165-migranter;28339;200;True;
116;data_gathering;requests;1566421652.649833;-0.9252071380615234;http://dr.dk/nyheder/udland/italien-kystvagter-redder-500-afrikanske-migranter;https://www.dr.dk/nyheder/udland/italien-kystvagter-redder-500-afrikanske-migranter;27866;200;True;
117;data_gathering;requests;1566421655.393875;-0.7511701583862305;http://dr.dk/nyheder/udland/213-migranter-gemt-i-trailer;https://www.dr.dk/nyheder/udland/213-migranter-gemt-i-trailer;28090;200;True;
118;data_gathering;requests;1566421658.2073889;-0.7368121147155762;http://dr.dk/nyheder/udland/doedstal-stiger-efter-godstogulykke-i-mexico;https://www.dr.dk/nyheder/udland/doedstal-stiger-efter-godstogulykke-i-mexico;29803;200;True;
119;data_gathering;requests;1566421660.467309;-0.719214916229248;http://dr.dk/nyheder/indland/blad-politi-lader-illegale-passere;https://www.dr.dk/nyheder/indland/blad-politi-lader-illegale-passere;34002;200;True;
